alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks,resolution_time_days,cleaning_status
alert173612,txn10073612,Unusual_Time,2025-11-04 02:17:06,True,2025-11-04 02:17:06,Foreign several drug list case.,0.0,Cleaned and Validated
alert155205,txn10055205,Suspicious_Login,2025-11-04 12:40:36,True,2025-11-04 12:40:36,The seek foot body manage president.,0.0,Cleaned and Validated
alert131830,txn10031830,Unusual_Amount,2025-11-04 22:09:36,True,2025-11-04 22:09:36,Improve various Democrat law line.,0.0,Cleaned and Validated
alert171637,txn10071637,Unusual_Amount,,False,,Certainly one hold bar school continue fund nearly.,,Cleaned and Validated
alert124134,txn10024134,Frequent_Failure,,True,,This range worry unit.,,Cleaned and Validated
alert147276,txn10047276,Unusual_Amount,,True,,Significant education wife across.,,Cleaned and Validated
alert158948,txn10058948,Unusual_Amount,2025-11-04 08:23:30,True,2025-11-04 08:23:30,Build company read.,0.0,Cleaned and Validated
alert153784,txn10053784,Suspicious_Login,,True,,Million allow rock respond.,,Cleaned and Validated
alert161049,txn10061049,Frequent_Failure,,True,,Red direction method.,,Cleaned and Validated
alert124492,txn10024492,Frequent_Failure,2025-11-04 05:31:48,True,2025-11-04 05:31:48,Stock before area expert choose different.,0.0,Cleaned and Validated
alert130149,txn10030149,Unusual_Amount,,True,,Pm page according stand fund plan.,,Cleaned and Validated
alert160841,txn10060841,Unusual_Time,,True,,Particularly material attention even.,,Cleaned and Validated
alert149452,txn10049452,Frequent_Failure,2025-11-04 17:07:42,True,2025-11-04 17:07:42,Factor paper population away summer lead last picture.,0.0,Cleaned and Validated
alert104396,txn10004396,Unusual_Amount,2025-11-04 13:16:18,True,2025-11-04 13:16:18,Program change fall drive.,0.0,Cleaned and Validated
alert102695,txn10002695,Frequent_Failure,2025-11-04 17:26:36,True,2025-11-04 17:26:36,Throw how receive later official forward card.,0.0,Cleaned and Validated
alert139540,txn10039540,Frequent_Failure,2025-11-04 09:55:24,True,2025-11-04 09:55:24,Deep use fight various edge.,0.0,Cleaned and Validated
alert112879,txn10012879,Unusual_Time,,True,,Interview stuff cultural forward spring him generation.,,Cleaned and Validated
alert135823,txn10035823,Frequent_Failure,2025-11-04 20:53:12,False,,Idea produce church father across eight now project.,,Cleaned and Validated
alert159992,txn10059992,Unusual_Time,2025-11-04 20:11:18,True,2025-11-04 20:11:18,Quality candidate decade image.,0.0,Cleaned and Validated
alert154894,txn10054894,Unusual_Amount,2025-11-04 19:42:06,False,,Now end child serve provide.,,Cleaned and Validated
alert107398,txn10007398,Unusual_Time,,True,,Smile executive born energy contain.,,Cleaned and Validated
alert190353,txn10090353,Unusual_Time,,True,,Firm who upon.,,Cleaned and Validated
alert119229,txn10019229,Suspicious_Login,2025-11-04 19:11:48,True,2025-11-04 19:11:48,Imagine past happy down approach attack.,0.0,Cleaned and Validated
alert199414,txn10099414,Suspicious_Login,,True,,Player ten chance skin three defense.,,Cleaned and Validated
alert103849,txn10003849,Frequent_Failure,,True,,Myself professor born over left foot red.,,Cleaned and Validated
alert169899,txn10069899,Unusual_Amount,,True,,Life meeting morning.,,Cleaned and Validated
alert178985,txn10078985,Unusual_Amount,,True,,Firm grow opportunity reach rest school.,,Cleaned and Validated
alert183691,txn10083691,Frequent_Failure,2025-11-04 13:49:24,True,2025-11-04 13:49:24,Head employee represent bag edge they could.,0.0,Cleaned and Validated
alert102072,txn10002072,Suspicious_Login,,True,,Improve worry little billion.,,Cleaned and Validated
alert146978,txn10046978,Frequent_Failure,,True,,Ball far offer people.,,Cleaned and Validated
alert168944,txn10068944,Suspicious_Login,,True,,Do wrong now let.,,Cleaned and Validated
alert147638,txn10047638,Unusual_Amount,,True,,Could thing produce lead college.,,Cleaned and Validated
alert189399,txn10089399,Frequent_Failure,2025-11-04 05:04:36,True,2025-11-04 05:04:36,Live space note environmental range hold.,0.0,Cleaned and Validated
alert116217,txn10016217,Unusual_Amount,,False,,Team standard data subject them TV Mr own.,,Cleaned and Validated
alert153991,txn10053991,Frequent_Failure,2025-11-04 03:24:36,True,2025-11-04 03:24:36,Sound along college certain.,0.0,Cleaned and Validated
alert100457,txn10000457,Suspicious_Login,2025-11-04 19:11:18,True,2025-11-04 19:11:18,Law response real it.,0.0,Cleaned and Validated
alert160969,txn10060969,Unusual_Time,2025-11-04 14:55:30,False,,Star everything main.,,Cleaned and Validated
alert196757,txn10096757,Suspicious_Login,,True,,Only line nation.,,Cleaned and Validated
alert155782,txn10055782,Suspicious_Login,2025-11-04 21:10:24,True,2025-11-04 21:10:24,Card growth by play series reason finish hand.,0.0,Cleaned and Validated
alert122525,txn10022525,Unusual_Time,2025-11-04 11:48:06,False,,Form building truth.,,Cleaned and Validated
alert146294,txn10046294,Unusual_Amount,,True,,Idea policy miss ability pick sometimes station.,,Cleaned and Validated
alert140856,txn10040856,Suspicious_Login,,True,,Point bag also garden he.,,Cleaned and Validated
alert185558,txn10085558,Unusual_Amount,2025-11-04 14:20:24,True,2025-11-04 14:20:24,Threat actually management glass record.,0.0,Cleaned and Validated
alert110687,txn10010687,Frequent_Failure,,True,,Since fire seek market.,,Cleaned and Validated
alert190732,txn10090732,Suspicious_Login,,True,,Growth get grow human enjoy.,,Cleaned and Validated
alert119701,txn10019701,Unusual_Time,2025-11-04 03:43:06,True,2025-11-04 03:43:06,Including difficult response section.,0.0,Cleaned and Validated
alert177919,txn10077919,Frequent_Failure,2025-11-04 13:47:00,False,,Condition indeed agency kind.,,Cleaned and Validated
alert139596,txn10039596,Unusual_Time,,True,,Second technology continue program soldier.,,Cleaned and Validated
alert157248,txn10057248,Unusual_Amount,,True,,Catch better teacher outside.,,Cleaned and Validated
alert195436,txn10095436,Frequent_Failure,,False,,Leader less task land order letter score.,,Cleaned and Validated
alert124830,txn10024830,Frequent_Failure,,False,,Nature physical what really character American process.,,Cleaned and Validated
alert136551,txn10036551,Frequent_Failure,,False,,Woman before house manager generation pass large.,,Cleaned and Validated
alert118666,txn10018666,Frequent_Failure,2025-11-04 12:35:36,True,2025-11-04 12:35:36,Ahead several will even begin cause.,0.0,Cleaned and Validated
alert136269,txn10036269,Unusual_Amount,2025-11-04 19:29:36,True,2025-11-04 19:29:36,Difficult amount book firm attack year issue wind.,0.0,Cleaned and Validated
alert115457,txn10015457,Frequent_Failure,,True,,Few voice available stop author rule admit newspaper.,,Cleaned and Validated
alert130036,txn10030036,Frequent_Failure,2025-11-04 20:45:12,True,2025-11-04 20:45:12,Who hot key himself.,0.0,Cleaned and Validated
alert145896,txn10045896,Suspicious_Login,2025-11-04 12:27:06,True,2025-11-04 12:27:06,Surface baby attack.,0.0,Cleaned and Validated
alert125875,txn10025875,Unusual_Time,2025-11-04 23:11:48,False,,Type data behind activity glass.,,Cleaned and Validated
alert183554,txn10083554,Unusual_Amount,2025-11-04 19:25:42,True,2025-11-04 19:25:42,Another own tonight song.,0.0,Cleaned and Validated
alert178809,txn10078809,Unusual_Time,,True,,Base fact one include each experience.,,Cleaned and Validated
alert145903,txn10045903,Frequent_Failure,,True,,Yes give pass speak benefit free history.,,Cleaned and Validated
alert184197,txn10084197,Frequent_Failure,,True,,Travel relate avoid up accept.,,Cleaned and Validated
alert176933,txn10076933,Unusual_Time,2025-11-04 12:00:36,True,2025-11-04 12:00:36,Eat ability conference blood hospital wear get.,0.0,Cleaned and Validated
alert110125,txn10010125,Frequent_Failure,2025-11-04 14:22:42,True,2025-11-04 14:22:42,From fact between rule.,0.0,Cleaned and Validated
alert193349,txn10093349,Suspicious_Login,2025-11-04 20:35:06,True,2025-11-04 20:35:06,Research know election discover me.,0.0,Cleaned and Validated
alert139325,txn10039325,Unusual_Amount,,True,,Determine tell no ago material wait thought.,,Cleaned and Validated
alert188006,txn10088006,Suspicious_Login,,True,,Town animal Democrat.,,Cleaned and Validated
alert137767,txn10037767,Unusual_Time,,False,,Cover gas contain general than wall arm.,,Cleaned and Validated
alert188944,txn10088944,Suspicious_Login,,True,,Adult dog enjoy less.,,Cleaned and Validated
alert187949,txn10087949,Unusual_Time,,True,,Include increase political return eye.,,Cleaned and Validated
alert174431,txn10074431,Unusual_Time,,True,,Low year must western later.,,Cleaned and Validated
alert198976,txn10098976,Suspicious_Login,2025-11-04 04:06:18,True,2025-11-04 04:06:18,Nothing on carry president state.,0.0,Cleaned and Validated
alert165347,txn10065347,Unusual_Amount,,True,,Material along pass toward name.,,Cleaned and Validated
alert186618,txn10086618,Suspicious_Login,,True,,Teacher relate night growth message your buy all.,,Cleaned and Validated
alert133369,txn10033369,Unusual_Amount,,True,,It raise Democrat state whether among notice listen.,,Cleaned and Validated
alert134216,txn10034216,Frequent_Failure,,True,,Quality majority call hit above.,,Cleaned and Validated
alert143958,txn10043958,Unusual_Time,,True,,Here simply season pass body back.,,Cleaned and Validated
alert128826,txn10028826,Unusual_Amount,2025-11-04 19:05:30,True,2025-11-04 19:05:30,Space authority budget may attack ball.,0.0,Cleaned and Validated
alert175204,txn10075204,Suspicious_Login,,True,,Seem magazine article price.,,Cleaned and Validated
alert131515,txn10031515,Unusual_Amount,2025-11-04 18:52:42,True,2025-11-04 18:52:42,Blood present mission opportunity manage actually leader.,0.0,Cleaned and Validated
alert115753,txn10015753,Unusual_Time,2025-11-04 11:31:54,True,2025-11-04 11:31:54,His happy stock best allow imagine politics.,0.0,Cleaned and Validated
alert136981,txn10036981,Unusual_Time,,True,,Fast summer government huge fish of talk father.,,Cleaned and Validated
alert154682,txn10054682,Unusual_Time,2025-11-04 03:03:30,True,2025-11-04 03:03:30,After individual popular there magazine.,0.0,Cleaned and Validated
alert186555,txn10086555,Suspicious_Login,,True,,Professional nothing arrive budget despite try miss.,,Cleaned and Validated
alert139340,txn10039340,Frequent_Failure,,True,,Officer standard threat major realize action they.,,Cleaned and Validated
alert174586,txn10074586,Unusual_Time,,True,,Rather student pattern stay actually chair own.,,Cleaned and Validated
alert175094,txn10075094,Frequent_Failure,,True,,Result away must investment.,,Cleaned and Validated
alert101519,txn10001519,Frequent_Failure,,True,,This or line word project.,,Cleaned and Validated
alert194260,txn10094260,Unusual_Time,,True,,Difficult expert building nearly serious call.,,Cleaned and Validated
alert157608,txn10057608,Unusual_Time,2025-11-04 20:01:18,False,,Almost candidate yet majority difference Democrat reach.,,Cleaned and Validated
alert191968,txn10091968,Unusual_Time,,True,,Have while sit eight ten word.,,Cleaned and Validated
alert184817,txn10084817,Unusual_Time,,True,,Career deal want do.,,Cleaned and Validated
alert112582,txn10012582,Suspicious_Login,,True,,Usually space career religious.,,Cleaned and Validated
alert164890,txn10064890,Unusual_Amount,2025-11-04 04:14:18,True,2025-11-04 04:14:18,Produce section toward apply.,0.0,Cleaned and Validated
alert160588,txn10060588,Unusual_Amount,2025-11-04 01:40:00,True,2025-11-04 01:40:00,Tree interview day tough tonight rate there participant.,0.0,Cleaned and Validated
alert177175,txn10077175,Unusual_Time,,True,,Model already others ready see near environmental.,,Cleaned and Validated
alert109112,txn10009112,Frequent_Failure,2025-11-04 17:17:48,True,2025-11-04 17:17:48,The receive simple game.,0.0,Cleaned and Validated
alert109128,txn10009128,Unusual_Amount,2025-11-04 12:05:06,True,2025-11-04 12:05:06,Television only ball describe capital.,0.0,Cleaned and Validated
alert172031,txn10072031,Suspicious_Login,,True,,Rock work role reality economic send.,,Cleaned and Validated
alert133348,txn10033348,Frequent_Failure,,True,,Half administration fly wait consumer be environment.,,Cleaned and Validated
alert111730,txn10011730,Suspicious_Login,,True,,Decide bad soon.,,Cleaned and Validated
alert188106,txn10088106,Unusual_Amount,,False,,Forget word look indicate language.,,Cleaned and Validated
alert163416,txn10063416,Unusual_Time,,True,,Defense yes nature officer ask serve close.,,Cleaned and Validated
alert134622,txn10034622,Unusual_Time,2025-11-04 16:58:30,True,2025-11-04 16:58:30,Identify southern growth purpose.,0.0,Cleaned and Validated
alert141218,txn10041218,Frequent_Failure,2025-11-04 16:33:30,False,,Case cultural require role product appear.,,Cleaned and Validated
alert143321,txn10043321,Suspicious_Login,2025-11-04 15:31:06,True,2025-11-04 15:31:06,Important board apply them change.,0.0,Cleaned and Validated
alert124577,txn10024577,Suspicious_Login,2025-11-04 01:15:24,True,2025-11-04 01:15:24,Enough there sing away girl practice improve establish.,0.0,Cleaned and Validated
alert102280,txn10002280,Unusual_Time,,True,,Your role hear sport million trade.,,Cleaned and Validated
alert144821,txn10044821,Unusual_Time,2025-11-04 21:11:06,True,2025-11-04 21:11:06,Hotel contain hour on politics because.,0.0,Cleaned and Validated
alert122368,txn10022368,Unusual_Time,,True,,Real her door.,,Cleaned and Validated
alert105015,txn10005015,Unusual_Amount,2025-11-04 13:51:00,True,2025-11-04 13:51:00,Interesting card toward mother.,0.0,Cleaned and Validated
alert166958,txn10066958,Suspicious_Login,,False,,Possible own wide house even cost return.,,Cleaned and Validated
alert185584,txn10085584,Unusual_Time,2025-11-04 13:38:30,True,2025-11-04 13:38:30,List charge western citizen quality bank.,0.0,Cleaned and Validated
alert145000,txn10045000,Unusual_Amount,2025-11-04 18:57:06,True,2025-11-04 18:57:06,Low feeling line edge.,0.0,Cleaned and Validated
alert129361,txn10029361,Frequent_Failure,2025-11-04 18:32:54,True,2025-11-04 18:32:54,Record blood throw spend worry lay.,0.0,Cleaned and Validated
alert169224,txn10069224,Frequent_Failure,,True,,Billion box quickly wear offer develop card.,,Cleaned and Validated
alert123819,txn10023819,Frequent_Failure,,True,,Southern direction east avoid give blue.,,Cleaned and Validated
alert170031,txn10070031,Unusual_Amount,,True,,Something hour hear see age manage only.,,Cleaned and Validated
alert136120,txn10036120,Unusual_Time,,True,,Lot create artist else deal tonight.,,Cleaned and Validated
alert194765,txn10094765,Frequent_Failure,2025-11-04 12:48:24,True,2025-11-04 12:48:24,Artist almost example before table concern and benefit.,0.0,Cleaned and Validated
alert186834,txn10086834,Frequent_Failure,,True,,Inside list ten two number level federal social.,,Cleaned and Validated
alert112181,txn10012181,Unusual_Time,2025-11-04 08:54:48,True,2025-11-04 08:54:48,Line course increase information.,0.0,Cleaned and Validated
alert121636,txn10021636,Suspicious_Login,2025-11-04 03:43:24,True,2025-11-04 03:43:24,Degree continue film while everybody local.,0.0,Cleaned and Validated
alert103786,txn10003786,Unusual_Time,,True,,Against arm else.,,Cleaned and Validated
alert175543,txn10075543,Suspicious_Login,,True,,Mrs report hair dream thousand require time next.,,Cleaned and Validated
alert159335,txn10059335,Frequent_Failure,,True,,Part choice stay big they federal stop real.,,Cleaned and Validated
